TransactionNo,Items,DateTime,Daypart,DayType
244,Hot chocolate,11-01-2016 15:33,Afternoon,Weekday
244,Cake,11-01-2016 15:33,Afternoon,Weekday
244,Coffee,11-01-2016 15:33,Afternoon,Weekday
245,Cake,11-01-2016 15:37,Afternoon,Weekday
245,Cookies,11-01-2016 15:37,Afternoon,Weekday
246,Tea,11-01-2016 15:48,Afternoon,Weekday
246,Bread,11-01-2016 15:48,Afternoon,Weekday
247,Alfajores,11-01-2016 16:07,Afternoon,Weekday
247,Coffee,11-01-2016 16:07,Afternoon,Weekday
247,Coffee,11-01-2016 16:07,Afternoon,Weekday
247,Coffee,11-01-2016 16:07,Afternoon,Weekday
247,Juice,11-01-2016 16:07,Afternoon,Weekday
248,Coffee,11-01-2016 16:08,Afternoon,Weekday
248,Tea,11-01-2016 16:08,Afternoon,Weekday
248,Soup,11-01-2016 16:08,Afternoon,Weekday
249,Hot chocolate,11-01-2016 16:10,Afternoon,Weekday
250,Cookies,11-01-2016 16:10,Afternoon,Weekday
251,Coffee,11-01-2016 16:26,Afternoon,Weekday
251,Medialuna,11-01-2016 16:26,Afternoon,Weekday
252,Bread,11-01-2016 16:28,Afternoon,Weekday
252,Eggs,11-01-2016 16:28,Afternoon,Weekday
253,Scandinavian,11-01-2016 17:46,Evening,Weekday
254,Medialuna,11-01-2016 18:43,Evening,Weekday
255,Coffee,11-02-2016 08:02,Morning,Weekday
255,Coffee,11-02-2016 08:02,Morning,Weekday
255,Pastry,11-02-2016 08:02,Morning,Weekday
256,Coffee,11-02-2016 08:05,Morning,Weekday
256,Bread,11-02-2016 08:05,Morning,Weekday
257,Bread,11-02-2016 08:07,Morning,Weekday
257,Coffee,11-02-2016 08:07,Morning,Weekday
257,Pastry,11-02-2016 08:07,Morning,Weekday
258,Coffee,11-02-2016 08:08,Morning,Weekday
258,Pastry,11-02-2016 08:08,Morning,Weekday
259,Pastry,11-02-2016 08:11,Morning,Weekday
260,Coffee,11-02-2016 08:12,Morning,Weekday
261,Coffee,11-02-2016 08:12,Morning,Weekday
262,Coffee,11-02-2016 08:29,Morning,Weekday
262,Hot chocolate,11-02-2016 08:29,Morning,Weekday
262,Pastry,11-02-2016 08:29,Morning,Weekday
263,Coke,11-02-2016 08:53,Morning,Weekday
264,Coffee,11-02-2016 09:02,Morning,Weekday
264,Jam,11-02-2016 09:02,Morning,Weekday
265,Tea,11-02-2016 09:03,Morning,Weekday
266,Bread,11-02-2016 09:05,Morning,Weekday
266,Pastry,11-02-2016 09:05,Morning,Weekday
267,Coffee,11-02-2016 09:18,Morning,Weekday
267,Alfajores,11-02-2016 09:18,Morning,Weekday
267,Farm House,11-02-2016 09:18,Morning,Weekday
268,Tea,11-02-2016 09:22,Morning,Weekday
268,Pastry,11-02-2016 09:22,Morning,Weekday
269,Bread,11-02-2016 09:25,Morning,Weekday
270,Coffee,11-02-2016 09:27,Morning,Weekday
270,Jam,11-02-2016 09:27,Morning,Weekday
271,Coffee,11-02-2016 09:33,Morning,Weekday
271,Tea,11-02-2016 09:33,Morning,Weekday
271,Coffee,11-02-2016 09:33,Morning,Weekday
271,Pastry,11-02-2016 09:33,Morning,Weekday
272,Farm House,11-02-2016 09:35,Morning,Weekday
274,Coffee,11-02-2016 09:52,Morning,Weekday
274,Bread,11-02-2016 09:52,Morning,Weekday
274,Pastry,11-02-2016 09:52,Morning,Weekday
275,Farm House,11-02-2016 09:53,Morning,Weekday
276,Coffee,11-02-2016 09:54,Morning,Weekday
276,Coffee,11-02-2016 09:54,Morning,Weekday
276,Pastry,11-02-2016 09:54,Morning,Weekday
277,Farm House,11-02-2016 10:12,Morning,Weekday
278,Coffee,11-02-2016 10:13,Morning,Weekday
278,Pastry,11-02-2016 10:13,Morning,Weekday
279,Coffee,11-02-2016 10:15,Morning,Weekday
280,Coffee,11-02-2016 10:17,Morning,Weekday
280,Pastry,11-02-2016 10:17,Morning,Weekday
281,Bread,11-02-2016 10:29,Morning,Weekday
281,Bread,11-02-2016 10:29,Morning,Weekday
282,Bread,11-02-2016 10:37,Morning,Weekday
282,Coffee,11-02-2016 10:37,Morning,Weekday
282,Pastry,11-02-2016 10:37,Morning,Weekday
283,Pastry,11-02-2016 10:44,Morning,Weekday
283,Coffee,11-02-2016 10:44,Morning,Weekday
284,Coffee,11-02-2016 10:48,Morning,Weekday
284,Farm House,11-02-2016 10:48,Morning,Weekday
285,Farm House,11-02-2016 10:52,Morning,Weekday
285,Farm House,11-02-2016 10:52,Morning,Weekday
285,Pastry,11-02-2016 10:52,Morning,Weekday
286,Bread,11-02-2016 10:53,Morning,Weekday
286,Juice,11-02-2016 10:53,Morning,Weekday
286,Alfajores,11-02-2016 10:53,Morning,Weekday
287,Coffee,11-02-2016 10:56,Morning,Weekday
287,Pastry,11-02-2016 10:56,Morning,Weekday
288,Bread,11-02-2016 10:59,Morning,Weekday
288,Alfajores,11-02-2016 10:59,Morning,Weekday
289,Bread,11-02-2016 11:00,Morning,Weekday
290,Coffee,11-02-2016 11:03,Morning,Weekday
290,Cookies,11-02-2016 11:03,Morning,Weekday
291,Coffee,11-02-2016 11:04,Morning,Weekday
292,Cookies,11-02-2016 11:15,Morning,Weekday
293,Hearty & Seasonal,11-02-2016 11:29,Morning,Weekday
294,Coffee,11-02-2016 11:35,Morning,Weekday
295,Jam,11-02-2016 11:39,Morning,Weekday
295,Tartine,11-02-2016 11:39,Morning,Weekday
295,Bread,11-02-2016 11:39,Morning,Weekday
296,Farm House,11-02-2016 11:58,Morning,Weekday
296,Scandinavian,11-02-2016 11:58,Morning,Weekday
297,Hearty & Seasonal,11-02-2016 12:06,Afternoon,Weekday
297,Coffee,11-02-2016 12:06,Afternoon,Weekday
297,Muffin,11-02-2016 12:06,Afternoon,Weekday
297,Scandinavian,11-02-2016 12:06,Afternoon,Weekday
298,Tartine,11-02-2016 12:11,Afternoon,Weekday
298,Pick and Mix Bowls,11-02-2016 12:11,Afternoon,Weekday
298,Coffee,11-02-2016 12:11,Afternoon,Weekday
298,Coke,11-02-2016 12:11,Afternoon,Weekday
299,Bread,11-02-2016 12:14,Afternoon,Weekday
300,Scandinavian,11-02-2016 12:18,Afternoon,Weekday
300,Farm House,11-02-2016 12:18,Afternoon,Weekday
300,Alfajores,11-02-2016 12:18,Afternoon,Weekday
300,Coffee,11-02-2016 12:18,Afternoon,Weekday
300,Coffee,11-02-2016 12:18,Afternoon,Weekday
301,Juice,11-02-2016 12:24,Afternoon,Weekday
301,Mineral water,11-02-2016 12:24,Afternoon,Weekday
301,Soup,11-02-2016 12:24,Afternoon,Weekday
302,Soup,11-02-2016 12:27,Afternoon,Weekday
302,Tea,11-02-2016 12:27,Afternoon,Weekday
303,Juice,11-02-2016 12:30,Afternoon,Weekday
303,Tea,11-02-2016 12:30,Afternoon,Weekday
303,Cookies,11-02-2016 12:30,Afternoon,Weekday
303,Soup,11-02-2016 12:30,Afternoon,Weekday
304,Hearty & Seasonal,11-02-2016 12:33,Afternoon,Weekday
304,Tea,11-02-2016 12:33,Afternoon,Weekday
305,Fudge,11-02-2016 12:35,Afternoon,Weekday
306,Coffee,11-02-2016 12:39,Afternoon,Weekday
306,Mineral water,11-02-2016 12:39,Afternoon,Weekday
306,Juice,11-02-2016 12:39,Afternoon,Weekday
306,Soup,11-02-2016 12:39,Afternoon,Weekday
307,Hearty & Seasonal,11-02-2016 12:52,Afternoon,Weekday
308,Hearty & Seasonal,11-02-2016 12:54,Afternoon,Weekday
308,Smoothies,11-02-2016 12:54,Afternoon,Weekday
309,Hearty & Seasonal,11-02-2016 12:56,Afternoon,Weekday
309,Tea,11-02-2016 12:56,Afternoon,Weekday
310,Coffee,11-02-2016 13:02,Afternoon,Weekday
310,Sandwich,11-02-2016 13:02,Afternoon,Weekday
310,Sandwich,11-02-2016 13:02,Afternoon,Weekday
311,Cookies,11-02-2016 13:09,Afternoon,Weekday
311,Farm House,11-02-2016 13:09,Afternoon,Weekday
312,Soup,11-02-2016 13:11,Afternoon,Weekday
312,Tea,11-02-2016 13:11,Afternoon,Weekday
312,Juice,11-02-2016 13:11,Afternoon,Weekday
313,Soup,11-02-2016 13:12,Afternoon,Weekday
314,Coffee,11-02-2016 13:16,Afternoon,Weekday
316,Bread,11-02-2016 13:23,Afternoon,Weekday
317,Cookies,11-02-2016 13:42,Afternoon,Weekday
317,Tea,11-02-2016 13:42,Afternoon,Weekday
318,Soup,11-02-2016 13:46,Afternoon,Weekday
318,Hearty & Seasonal,11-02-2016 13:46,Afternoon,Weekday
318,Bread,11-02-2016 13:46,Afternoon,Weekday
319,Coffee,11-02-2016 13:50,Afternoon,Weekday
320,Coffee,11-02-2016 13:58,Afternoon,Weekday
321,Coffee,11-02-2016 14:00,Afternoon,Weekday
321,Tea,11-02-2016 14:00,Afternoon,Weekday
322,Bread,11-02-2016 14:01,Afternoon,Weekday
323,Tea,11-02-2016 14:05,Afternoon,Weekday
324,Coffee,11-02-2016 14:11,Afternoon,Weekday
324,Tea,11-02-2016 14:11,Afternoon,Weekday
325,Coffee,11-02-2016 14:11,Afternoon,Weekday
326,Fudge,11-02-2016 14:34,Afternoon,Weekday
327,Tea,11-02-2016 15:03,Afternoon,Weekday
328,Soup,11-02-2016 15:25,Afternoon,Weekday
328,Tea,11-02-2016 15:25,Afternoon,Weekday
329,Juice,11-02-2016 15:33,Afternoon,Weekday
330,Alfajores,11-02-2016 15:46,Afternoon,Weekday
331,Bread,11-02-2016 15:57,Afternoon,Weekday
332,Coffee,11-02-2016 16:25,Afternoon,Weekday
332,Alfajores,11-02-2016 16:25,Afternoon,Weekday
333,Juice,11-02-2016 16:54,Afternoon,Weekday
333,Alfajores,11-02-2016 16:54,Afternoon,Weekday
333,Cookies,11-02-2016 16:54,Afternoon,Weekday
333,Pick and Mix Bowls,11-02-2016 16:54,Afternoon,Weekday
333,Mineral water,11-02-2016 16:54,Afternoon,Weekday
334,Coffee,11-02-2016 17:01,Evening,Weekday
334,Alfajores,11-02-2016 17:01,Evening,Weekday
335,Fudge,11-02-2016 17:41,Evening,Weekday
336,Mighty Protein,11-02-2016 18:08,Evening,Weekday
336,Juice,11-02-2016 18:08,Evening,Weekday
337,Coffee,11-02-2016 18:13,Evening,Weekday
337,Mineral water,11-02-2016 18:13,Evening,Weekday
337,Alfajores,11-02-2016 18:13,Evening,Weekday
338,Mighty Protein,11-02-2016 18:19,Evening,Weekday
338,Coffee,11-02-2016 18:19,Evening,Weekday
339,Alfajores,11-02-2016 18:40,Evening,Weekday
340,Coffee,11-03-2016 07:46,Morning,Weekday
340,Bread,11-03-2016 07:46,Morning,Weekday
341,Medialuna,11-03-2016 07:50,Morning,Weekday
341,Medialuna,11-03-2016 07:50,Morning,Weekday
342,Medialuna,11-03-2016 08:01,Morning,Weekday
342,Bread,11-03-2016 08:01,Morning,Weekday
343,Farm House,11-03-2016 08:07,Morning,Weekday
344,Coffee,11-03-2016 08:08,Morning,Weekday
344,Pastry,11-03-2016 08:08,Morning,Weekday
345,Farm House,11-03-2016 08:09,Morning,Weekday
346,Coffee,11-03-2016 08:15,Morning,Weekday
346,Coffee,11-03-2016 08:15,Morning,Weekday
346,Pastry,11-03-2016 08:15,Morning,Weekday
346,Pastry,11-03-2016 08:15,Morning,Weekday
346,Coffee,11-03-2016 08:15,Morning,Weekday
347,Medialuna,11-03-2016 08:40,Morning,Weekday
348,Bread,11-03-2016 08:49,Morning,Weekday
348,Tea,11-03-2016 08:49,Morning,Weekday
348,Sandwich,11-03-2016 08:49,Morning,Weekday
349,Bread,11-03-2016 08:54,Morning,Weekday
350,Jam,11-03-2016 09:00,Morning,Weekday
350,Coffee,11-03-2016 09:00,Morning,Weekday
350,Farm House,11-03-2016 09:00,Morning,Weekday
351,Focaccia,11-03-2016 09:02,Morning,Weekday
352,Bread,11-03-2016 09:06,Morning,Weekday
353,Tartine,11-03-2016 09:08,Morning,Weekday
353,Pastry,11-03-2016 09:08,Morning,Weekday
353,Bread,11-03-2016 09:08,Morning,Weekday
353,My-5 Fruit Shoot,11-03-2016 09:08,Morning,Weekday
354,Farm House,11-03-2016 09:13,Morning,Weekday
354,Pastry,11-03-2016 09:13,Morning,Weekday
355,Bread,11-03-2016 09:19,Morning,Weekday
355,Pastry,11-03-2016 09:19,Morning,Weekday
356,Pastry,11-03-2016 09:24,Morning,Weekday
356,Bread,11-03-2016 09:24,Morning,Weekday
357,Jam,11-03-2016 09:31,Morning,Weekday
357,Coffee,11-03-2016 09:31,Morning,Weekday
358,Farm House,11-03-2016 09:34,Morning,Weekday
359,Bread,11-03-2016 09:34,Morning,Weekday
359,Pastry,11-03-2016 09:34,Morning,Weekday
360,Coffee,11-03-2016 09:44,Morning,Weekday
360,Tea,11-03-2016 09:44,Morning,Weekday
360,Bread,11-03-2016 09:44,Morning,Weekday
361,Jam,11-03-2016 09:45,Morning,Weekday
363,Pastry,11-03-2016 09:57,Morning,Weekday
363,Medialuna,11-03-2016 09:57,Morning,Weekday
363,Medialuna,11-03-2016 09:57,Morning,Weekday
364,Coffee,11-03-2016 09:59,Morning,Weekday
365,Tea,11-03-2016 10:01,Morning,Weekday
366,Bread,11-03-2016 10:04,Morning,Weekday
367,Bread,11-03-2016 10:10,Morning,Weekday
367,Pastry,11-03-2016 10:10,Morning,Weekday
368,Pastry,11-03-2016 10:13,Morning,Weekday
369,Farm House,11-03-2016 10:26,Morning,Weekday
370,Tea,11-03-2016 10:27,Morning,Weekday
371,Coffee,11-03-2016 10:39,Morning,Weekday
371,Brownie,11-03-2016 10:39,Morning,Weekday
371,Alfajores,11-03-2016 10:39,Morning,Weekday
371,Fudge,11-03-2016 10:39,Morning,Weekday
372,Bread,11-03-2016 10:48,Morning,Weekday
372,Fudge,11-03-2016 10:48,Morning,Weekday
372,Cookies,11-03-2016 10:48,Morning,Weekday
373,Coffee,11-03-2016 11:03,Morning,Weekday
374,Bread,11-03-2016 11:05,Morning,Weekday
375,Coffee,11-03-2016 11:15,Morning,Weekday
375,Coffee,11-03-2016 11:15,Morning,Weekday
375,Jam,11-03-2016 11:15,Morning,Weekday
375,Pastry,11-03-2016 11:15,Morning,Weekday
376,Soup,11-03-2016 11:20,Morning,Weekday
376,Coffee,11-03-2016 11:20,Morning,Weekday
377,Smoothies,11-03-2016 11:23,Morning,Weekday
377,Soup,11-03-2016 11:23,Morning,Weekday
377,Hearty & Seasonal,11-03-2016 11:23,Morning,Weekday
377,Pastry,11-03-2016 11:23,Morning,Weekday
378,Pastry,11-03-2016 11:31,Morning,Weekday
378,Bread,11-03-2016 11:31,Morning,Weekday
379,Pastry,11-03-2016 11:47,Morning,Weekday
379,Medialuna,11-03-2016 11:47,Morning,Weekday
380,Tea,11-03-2016 11:51,Morning,Weekday
380,Coffee,11-03-2016 11:51,Morning,Weekday
381,Bread,11-03-2016 11:53,Morning,Weekday
381,Cookies,11-03-2016 11:53,Morning,Weekday
382,Coffee,11-03-2016 12:01,Afternoon,Weekday
382,Coffee,11-03-2016 12:01,Afternoon,Weekday
382,Bread,11-03-2016 12:01,Afternoon,Weekday
382,Hearty & Seasonal,11-03-2016 12:01,Afternoon,Weekday
382,Pick and Mix Bowls,11-03-2016 12:01,Afternoon,Weekday
382,Sandwich,11-03-2016 12:01,Afternoon,Weekday
382,Focaccia,11-03-2016 12:01,Afternoon,Weekday
383,Coffee,11-03-2016 12:02,Afternoon,Weekday
384,Coffee,11-03-2016 12:05,Afternoon,Weekday
384,Sandwich,11-03-2016 12:05,Afternoon,Weekday
384,Brownie,11-03-2016 12:05,Afternoon,Weekday
385,Brownie,11-03-2016 12:07,Afternoon,Weekday
385,Cookies,11-03-2016 12:07,Afternoon,Weekday
386,Coffee,11-03-2016 12:12,Afternoon,Weekday
387,Coffee,11-03-2016 12:16,Afternoon,Weekday
388,Sandwich,11-03-2016 12:23,Afternoon,Weekday
388,Bread,11-03-2016 12:23,Afternoon,Weekday
388,Coffee,11-03-2016 12:23,Afternoon,Weekday
389,Coffee,11-03-2016 12:37,Afternoon,Weekday
389,Hot chocolate,11-03-2016 12:37,Afternoon,Weekday
390,Tea,11-03-2016 12:47,Afternoon,Weekday
391,Sandwich,11-03-2016 13:02,Afternoon,Weekday
391,Coffee,11-03-2016 13:02,Afternoon,Weekday
391,Brownie,11-03-2016 13:02,Afternoon,Weekday
392,Brownie,11-03-2016 13:19,Afternoon,Weekday
392,Pastry,11-03-2016 13:19,Afternoon,Weekday
392,Focaccia,11-03-2016 13:19,Afternoon,Weekday
392,Farm House,11-03-2016 13:19,Afternoon,Weekday
393,Cake,11-03-2016 13:30,Afternoon,Weekday
393,Focaccia,11-03-2016 13:30,Afternoon,Weekday
394,Soup,11-03-2016 13:35,Afternoon,Weekday
394,Hearty & Seasonal,11-03-2016 13:35,Afternoon,Weekday
394,Mineral water,11-03-2016 13:35,Afternoon,Weekday
395,Hearty & Seasonal,11-03-2016 13:36,Afternoon,Weekday
396,Hearty & Seasonal,11-03-2016 13:37,Afternoon,Weekday
397,Coffee,11-03-2016 13:41,Afternoon,Weekday
397,Coffee,11-03-2016 13:41,Afternoon,Weekday
397,Pastry,11-03-2016 13:41,Afternoon,Weekday
398,Coffee,11-03-2016 14:00,Afternoon,Weekday
399,Tea,11-03-2016 14:03,Afternoon,Weekday
399,Cake,11-03-2016 14:03,Afternoon,Weekday
400,Coffee,11-03-2016 14:09,Afternoon,Weekday
400,Soup,11-03-2016 14:09,Afternoon,Weekday
401,Bread,11-03-2016 14:14,Afternoon,Weekday
401,Focaccia,11-03-2016 14:14,Afternoon,Weekday
401,Fudge,11-03-2016 14:14,Afternoon,Weekday
402,Hot chocolate,11-03-2016 14:16,Afternoon,Weekday
402,Coffee,11-03-2016 14:16,Afternoon,Weekday
402,Alfajores,11-03-2016 14:16,Afternoon,Weekday
403,Brownie,11-03-2016 14:26,Afternoon,Weekday
403,Pastry,11-03-2016 14:26,Afternoon,Weekday
403,Cake,11-03-2016 14:26,Afternoon,Weekday
404,Medialuna,11-03-2016 14:40,Afternoon,Weekday
404,Alfajores,11-03-2016 14:40,Afternoon,Weekday
404,Dulce de Leche,11-03-2016 14:40,Afternoon,Weekday
405,Dulce de Leche,11-03-2016 14:41,Afternoon,Weekday
405,Alfajores,11-03-2016 14:41,Afternoon,Weekday
406,Bread,11-03-2016 14:48,Afternoon,Weekday
406,Cake,11-03-2016 14:48,Afternoon,Weekday
407,Cake,11-03-2016 14:51,Afternoon,Weekday
407,Coffee,11-03-2016 14:51,Afternoon,Weekday
408,Bread,11-03-2016 15:00,Afternoon,Weekday
409,Sandwich,11-03-2016 15:01,Afternoon,Weekday
410,Bread,11-03-2016 15:06,Afternoon,Weekday
410,Coffee,11-03-2016 15:06,Afternoon,Weekday
410,Alfajores,11-03-2016 15:06,Afternoon,Weekday
410,Medialuna,11-03-2016 15:06,Afternoon,Weekday
411,Coffee,11-03-2016 15:19,Afternoon,Weekday
412,Bread,11-03-2016 15:23,Afternoon,Weekday
412,Alfajores,11-03-2016 15:23,Afternoon,Weekday
413,Tea,11-03-2016 15:27,Afternoon,Weekday
413,Coffee,11-03-2016 15:27,Afternoon,Weekday
414,Bread,11-03-2016 15:33,Afternoon,Weekday
415,Dulce de Leche,11-03-2016 15:33,Afternoon,Weekday
416,Farm House,11-03-2016 15:40,Afternoon,Weekday
417,Fudge,11-03-2016 15:41,Afternoon,Weekday
418,Coffee,11-03-2016 15:42,Afternoon,Weekday
419,Coffee,11-03-2016 15:55,Afternoon,Weekday
419,Alfajores,11-03-2016 15:55,Afternoon,Weekday
419,Juice,11-03-2016 15:55,Afternoon,Weekday
419,Ella's Kitchen Pouches,11-03-2016 15:55,Afternoon,Weekday
419,Brownie,11-03-2016 15:55,Afternoon,Weekday
420,Alfajores,11-03-2016 15:59,Afternoon,Weekday
421,Alfajores,11-03-2016 16:06,Afternoon,Weekday
421,Brownie,11-03-2016 16:06,Afternoon,Weekday
421,Cookies,11-03-2016 16:06,Afternoon,Weekday
421,Bread,11-03-2016 16:06,Afternoon,Weekday
421,Juice,11-03-2016 16:06,Afternoon,Weekday
422,Cake,11-03-2016 16:10,Afternoon,Weekday
422,Cookies,11-03-2016 16:10,Afternoon,Weekday
423,Pick and Mix Bowls,11-03-2016 16:17,Afternoon,Weekday
424,Coffee,11-03-2016 16:28,Afternoon,Weekday
425,Farm House,11-03-2016 16:42,Afternoon,Weekday
426,Tea,11-03-2016 17:15,Evening,Weekday
427,Coffee,11-03-2016 17:25,Evening,Weekday
428,Focaccia,11-03-2016 17:29,Evening,Weekday
428,Farm House,11-03-2016 17:29,Evening,Weekday
429,Dulce de Leche,11-03-2016 17:32,Evening,Weekday
430,Juice,11-03-2016 17:40,Evening,Weekday
430,My-5 Fruit Shoot,11-03-2016 17:40,Evening,Weekday
430,Ella's Kitchen Pouches,11-03-2016 17:40,Evening,Weekday
430,Cookies,11-03-2016 17:40,Evening,Weekday
431,Bread,11-03-2016 17:45,Evening,Weekday
432,Hot chocolate,11-03-2016 18:07,Evening,Weekday
433,Coffee,11-03-2016 18:08,Evening,Weekday
435,Coffee,11-03-2016 18:51,Evening,Weekday
436,Coffee,11-03-2016 19:00,Evening,Weekday
437,Medialuna,11-04-2016 07:32,Morning,Weekday
438,Bread,11-04-2016 08:34,Morning,Weekday
438,Tea,11-04-2016 08:34,Morning,Weekday
438,Jam,11-04-2016 08:34,Morning,Weekday
439,Farm House,11-04-2016 08:36,Morning,Weekday
440,Bread,11-04-2016 08:40,Morning,Weekday
441,Coffee,11-04-2016 08:45,Morning,Weekday
442,Medialuna,11-04-2016 08:53,Morning,Weekday
442,Coffee,11-04-2016 08:53,Morning,Weekday
443,Bread,11-04-2016 09:02,Morning,Weekday
444,Medialuna,11-04-2016 09:05,Morning,Weekday
444,Pastry,11-04-2016 09:05,Morning,Weekday
444,Medialuna,11-04-2016 09:05,Morning,Weekday
445,Coffee,11-04-2016 09:07,Morning,Weekday
445,Coffee,11-04-2016 09:07,Morning,Weekday
445,Jam,11-04-2016 09:07,Morning,Weekday
446,Bread,11-04-2016 09:08,Morning,Weekday
446,Coffee,11-04-2016 09:08,Morning,Weekday
447,Coffee,11-04-2016 09:09,Morning,Weekday
447,Coffee,11-04-2016 09:09,Morning,Weekday
448,Bread,11-04-2016 09:11,Morning,Weekday
449,Hot chocolate,11-04-2016 09:13,Morning,Weekday
450,Bread,11-04-2016 09:14,Morning,Weekday
450,Medialuna,11-04-2016 09:14,Morning,Weekday
451,Bread,11-04-2016 09:22,Morning,Weekday
451,Jam,11-04-2016 09:22,Morning,Weekday
452,Jam,11-04-2016 09:23,Morning,Weekday
452,Bread,11-04-2016 09:23,Morning,Weekday
453,Coffee,11-04-2016 09:24,Morning,Weekday
453,Bread,11-04-2016 09:24,Morning,Weekday
454,Bread,11-04-2016 09:29,Morning,Weekday
454,Farm House,11-04-2016 09:29,Morning,Weekday
455,Bread,11-04-2016 09:30,Morning,Weekday
455,Coffee,11-04-2016 09:30,Morning,Weekday
455,Coffee,11-04-2016 09:30,Morning,Weekday
456,Tea,11-04-2016 09:38,Morning,Weekday
456,Pastry,11-04-2016 09:38,Morning,Weekday
457,Coffee,11-04-2016 09:40,Morning,Weekday
457,Coffee,11-04-2016 09:40,Morning,Weekday
458,Bread,11-04-2016 09:52,Morning,Weekday
459,Pastry,11-04-2016 09:55,Morning,Weekday
459,Brownie,11-04-2016 09:55,Morning,Weekday
460,Farm House,11-04-2016 10:01,Morning,Weekday
461,Coffee,11-04-2016 10:01,Morning,Weekday
462,Tea,11-04-2016 10:10,Morning,Weekday
462,Coffee,11-04-2016 10:10,Morning,Weekday
462,Honey,11-04-2016 10:10,Morning,Weekday
462,Cookies,11-04-2016 10:10,Morning,Weekday
463,Tea,11-04-2016 10:14,Morning,Weekday
464,Bread,11-04-2016 10:24,Morning,Weekday
465,Brownie,11-04-2016 10:25,Morning,Weekday
466,Bread,11-04-2016 10:35,Morning,Weekday
466,Coffee,11-04-2016 10:35,Morning,Weekday
467,Bread,11-04-2016 10:36,Morning,Weekday
468,Coffee,11-04-2016 10:41,Morning,Weekday
469,Tea,11-04-2016 10:48,Morning,Weekday
469,Tea,11-04-2016 10:48,Morning,Weekday
470,Tea,11-04-2016 10:51,Morning,Weekday
471,Coffee,11-04-2016 10:54,Morning,Weekday
471,Coffee,11-04-2016 10:54,Morning,Weekday
473,Bread,11-04-2016 11:00,Morning,Weekday
473,Coffee,11-04-2016 11:00,Morning,Weekday
474,Bread,11-04-2016 11:06,Morning,Weekday
474,Bread,11-04-2016 11:06,Morning,Weekday
475,Bread,11-04-2016 11:10,Morning,Weekday
475,The BART,11-04-2016 11:10,Morning,Weekday
476,Coffee,11-04-2016 11:12,Morning,Weekday
476,Brownie,11-04-2016 11:12,Morning,Weekday
477,Coffee,11-04-2016 11:13,Morning,Weekday
478,Coffee,11-04-2016 11:17,Morning,Weekday
478,Brownie,11-04-2016 11:17,Morning,Weekday
479,Mineral water,11-04-2016 11:25,Morning,Weekday
479,Coffee,11-04-2016 11:25,Morning,Weekday
479,Coffee,11-04-2016 11:25,Morning,Weekday
479,Tartine,11-04-2016 11:25,Morning,Weekday
480,Brownie,11-04-2016 11:33,Morning,Weekday
480,Coffee,11-04-2016 11:33,Morning,Weekday
481,Brownie,11-04-2016 11:36,Morning,Weekday
481,Juice,11-04-2016 11:36,Morning,Weekday
482,Coffee,11-04-2016 11:42,Morning,Weekday
482,Coffee,11-04-2016 11:42,Morning,Weekday
482,Bread,11-04-2016 11:42,Morning,Weekday
482,Tea,11-04-2016 11:42,Morning,Weekday
482,Alfajores,11-04-2016 11:42,Morning,Weekday
482,Medialuna,11-04-2016 11:42,Morning,Weekday
482,Pastry,11-04-2016 11:42,Morning,Weekday
482,Jam,11-04-2016 11:42,Morning,Weekday
483,Bread,11-04-2016 12:09,Afternoon,Weekday
484,Fudge,11-04-2016 12:13,Afternoon,Weekday
484,Fudge,11-04-2016 12:13,Afternoon,Weekday
485,Coffee,11-04-2016 12:17,Afternoon,Weekday
485,Pick and Mix Bowls,11-04-2016 12:17,Afternoon,Weekday
486,Pastry,11-04-2016 12:34,Afternoon,Weekday
486,Bread,11-04-2016 12:34,Afternoon,Weekday
487,Soup,11-04-2016 12:45,Afternoon,Weekday
487,Scandinavian,11-04-2016 12:45,Afternoon,Weekday
487,Coffee,11-04-2016 12:45,Afternoon,Weekday
